timestep	N2	N3	N4
422	0.0009063220180244784	0.0010848859243302014	0.0004375103530032471
423	0.001180869782286874	0.001514298652145683	0.00013673110527584958
424	0.0006257022206163298	0.002775597209187495	0.0007304078179591299
425	0.0004101258980257032	0.0014246315331898456	0.0010791398127371053
426	0.0010163115769320917	0.000532360165514163	-8.319226652782287e-05
427	-6.491459721470316e-05	0.0009702097273684654	0.001011657778241448
428	0.0002421623186279596	0.0013808099548548458	-0.0003786049043107183
429	0.0004890311806337974	0.002290708189024616	-0.0009629145011470284
430	-0.00048120017753396354	0.001122212462513999	-0.00013353518356783753
431	9.030373440323865e-05	2.874979829683527e-05	5.742636946505614e-05
432	-0.00027844335314420514	0.0010223538818253611	-0.0011260484347182997
433	-6.473764623686604e-05	0.001172766030331396	0.0005198759750231018
434	0.0011566781813138328	0.0006981505849313462	-0.00022128912023840477
435	0.0006747114512186543	0.0010952699796729463	-0.0012467801353455805
436	-0.0001259062593229395	0.0018167621844909785	-0.0008311045002044112
437	0.0005327733977009589	0.0007870355663628644	0.0001207951952177561
438	0.0007249928456953806	0.0012500262722900891	-0.0001838770478948324
439	0.0003923178192236193	0.0003526674838924883	0.00070969001822623
440	-0.00041321408044309486	0.0012218476082869153	-1.5203093948898421e-05
441	0.0005289044846371693	0.0017667124537725338	-0.0006667228965746741
442	0.001816400636798833	0.0007255413975331363	0.00010931612706778587
443	0.0007183663805248182	0.0015778795247198502	-0.0005690534842187044
444	0.00016368281820839888	0.001986332301029263	0.0008145248656838374
445	0.0014786186044307259	0.0022454745499374718	-0.0002412590739708575
446	0.0003763174749526628	0.0021512007927147773	-9.807748542037915e-05
447	0.0009482514674697968	0.001938239148287232	-1.934973634949602e-05
448	0.0002608668686903321	0.0010516187405817299	0.0018332798665468902
449	0.0003337687887952386	0.0022360136561709945	0.0005425294129702204
450	0.001056722193095132	0.0013240931091797062	0.001069269285164698
451	0.0006403246351920956	0.0022968347862643793	0.0006031660340106908
452	0.0011997303014942384	0.0014767395537095222	0.00018766010511849426
453	0.0001278512357401569	0.0014173596349194605	-0.0010996165413879294
454	0.00029572838591888467	-0.0005596895027161078	-0.0010624098694295425
455	0.0009824413087173398	-0.0002584026420400702	-0.0020113465076428035
456	0.0007117405867431159	0.00045115557992990506	-0.001130633878651364
457	0.0007976720822258692	0.0010848890698529894	-0.002281655265043079
458	0.000864448053102679	-7.012678276683017e-05	-0.0020156484545520593
459	0.001435335361563898	-0.0005505220334386094	-0.0011529077952827334
460	0.000979487627656437	0.00012182882211919839	-0.001978399963426506
461	0.0011752897117930671	-0.0003380519472867353	-0.00021998345755382852
462	0.0018477538895213656	-0.0001964093793767077	-0.0024105594069037412
463	0.0014552171542105492	0.00021316868745565757	-0.0012744047134718038
464	0.00229046306304702	8.907948577924966e-05	-0.001191364802778003
465	0.0012644318631969053	0.0012628295315444747	-0.0014734638761301835
466	0.0010157196193035698	0.00010292394967146445	-0.002067947630240968
467	0.0006615004607096261	0.0014336022657694888	0.00012583465000303405
468	0.0008892991144684568	0.0020298608687271793	0.0005435222268993253
469	0.0002435673787925353	0.0017519584946193868	-1.3475094689843845e-05
470	0.000941689108726574	0.002192878534039015	-0.001277242760093555
471	0.00029637645547060963	0.0016539833368722039	-0.0011227926440765985
472	0.0009980737516503756	0.0013512963887679264	-0.003766255467145799
473	0.0003292395407824014	0.001762448485673954	-0.0011922343334533564
474	0.0006231889064569469	0.00094811889651921	-0.002122690015355414
475	0.000839052117480105	0.0012645754279627074	-0.0014862494077287893
476	7.908201489513836e-05	0.0014429815265112177	0.00024303852806669703
477	0.0013879555305716645	0.0023219930038078916	-0.0018882898089674664
478	0.0007054109267298828	0.0011577991252718673	-0.002063842061965098
479	0.000985929495075685	0.001206506147718028	-0.002658690756587103
480	0.0010127462616751118	0.0013894052963814925	-0.0009810080860764591
481	0.0013098125609497136	0.00042963755645306697	-0.0019751321837018607
482	0.0008035287484136035	0.0015821891273155183	-0.002063831493345096
483	0.0009165878793584926	0.0018925528303821808	-0.002070935992300743
484	0.0008297248379168699	0.0005949321979006707	-0.0013748171020879372
485	0.0005472753117365434	0.0015538832829320639	-0.0016049260250349951
486	0.0015132571228740155	0.0014651875472910295	-0.002633644589327563
487	0.0012703952298288848	0.0014025436110667703	-0.002434303127659597
488	0.000750120853233605	0.00212421507271625	-0.0014603274399480866
489	0.0014606438275113732	0.0017699107036604589	-0.0028354355639441937
490	0.0011250101222054331	0.0012414258891030108	-0.003120128028194968
491	0.0011457484782512962	0.0007260944127205709	-0.0017036849984048761
492	0.0018308879102733834	0.0019909279174426184	-0.0031410923505622223
493	0.0009643866092361663	0.0015630984049389072	-0.002948921609648281
494	0.0011810664126092312	0.0010478753097207948	-0.002531761040601486
495	0.001424227284239537	0.00042766400078529134	-0.0012918536426068919
496	0.0014876970069719344	0.0022512603599208533	-0.0019248503005444722
497	0.0011354109783090055	0.0015531883329240965	-0.0012093353405212934
498	0.0016069538838707816	0.00035537345554171305	-0.0006457724200959659
499	0.0012537506359725223	0.00046946173901563234	-0.0014373903680342988
500	0.0015101115389433708	0.001177085598121087	-0.001865354477844372
501	0.0008370195762887622	0.0013543098328026235	-0.0021014988404506286
502	0.0009513896475297012	0.0014543719609247266	-0.0009365156219210421
503	0.001562373262429242	0.002565054098887429	-0.0028130572926157197
504	0.00043389715073917563	0.0022300102231475123	-0.0006746247503344867
505	0.00041900786685085194	0.001171828501460683	-0.0013425094384972459
506	0.0008975768263519935	0.001248356117272752	-0.0017931596965115562
507	0.0014957742467680173	0.00022783440239480986	-7.58720977604556e-05
508	0.0010138817061167715	0.0006630460693172084	0.0002293448694249585
509	0.00046421475959198015	0.001447228383449757	-0.0009071300249209574
510	-0.0005111393898664079	0.0013360477537654862	-8.586866804147819e-05
511	-0.00013140967960244818	0.002196889162778969	-0.0007228546730355667
512	-0.00019364092314712864	0.0022541823421953224	-0.00017903078549467573
513	0.0008050117636104122	0.0005248505736841641	-0.0006553221198207257
514	0.00047694588128572023	0.0011954612912497746	-0.0016391879444679648
515	0.0006902865759283618	0.0006697823239397821	-0.0010319436043685502
516	-2.074747761117153e-05	0.0016504044002451064	-0.0016677917828173698
517	-0.0001382528695444418	-0.0002763479200598593	0.0009550105537418461
518	0.0005221269804333486	0.0014428923442515531	-0.0010542003706030141
519	0.0001751021489924757	0.000791272913218058	-0.00108439721523261
520	0.00012721677889878904	0.0015046821201037035	-0.0006741316825381119
521	0.0011594859757456271	0.0011321889869891392	-0.0009259725638915994
522	0.00014043439124249992	-0.0004976522525567035	-0.0013819550433677539
523	7.69548059597962e-05	-0.0004474420731590776	-0.0007673289282087044
524	0.00029109839874009183	0.0008440588519641907	-0.0005849443454223817
525	0.00028434037907101124	0.0014717524134774864	-0.0008536681613734129
526	-0.0005026742568910161	0.0005553421867677421	-0.0012485551437482843
527	0.00032570365205529295	-0.0003151610496357262	-0.001149940589143629
528	-0.000312204717364051	0.0003935907482459637	-0.0007863029351159406
529	0.0003885656093678769	0.0009980518484340858	-0.000732280091690173
530	2.812015757153543e-07	0.0009024046652504556	-0.0011846317917133674
531	-0.0006510600708598861	-0.0011770115415625346	0.00044919608599352037
532	0.0006723051122250755	0.0005843665965046972	-0.0005558617887603005
533	0.001410353159832919	0.0021698859669859725	-0.0015167114982102127
534	0.0008064154436115876	0.002062470736354857	-0.0013715363665418089
535	0.0011626267470947228	0.0008037784733873857	-0.001701085947176011
536	0.0003049966939716772	0.0009916967399271463	-0.0017276202713118675
537	0.0006541033464984026	0.00121303502391672	-0.0012893010966314818
538	0.0007056147459146346	0.0005042245160524963	-0.0015356599369748258
539	5.554228605689389e-05	0.0019947321574384468	-0.0024707203502697633
540	-0.0005000463369642268	0.0004966472057451653	-0.0020192342907687563
541	0.0008736721406335357	0.00012317577366211874	-0.0003967975410640415
542	0.002024904483564765	0.0009897038812710433	-0.0016421935859238664
543	-8.012331220646595e-05	0.000798158670913433	-0.0009274740547416401
544	-0.0005398402371015111	0.002091922849332328	-0.00031961660781747875
545	0.0008096740783081345	0.0024788908700615914	-0.0010499918778469988
546	0.0008807557566489614	0.0003723310897588063	0.0010963140591489279
547	0.00015271321879172997	0.0011276526415723936	-0.0005706436374744183
548	-5.173427825264196e-05	0.0025196470382057457	0.0005115951391611976
549	0.000224302821625771	0.002971445781122053	0.0003341700142022872
550	-0.00014286353973829867	0.002420022218161509	-0.0014197562415402254
551	0.00012226435816253996	0.002217311983863731	-0.00040678483091307287
552	-0.0005158280482541628	0.003499225178709228	-0.0010587071901726024
553	-0.0008783097638580453	0.0031972320753893184	-0.0015561389670162254
554	-0.00042646424463667603	0.0017212733337446976	-0.0006741175198319802
555	-0.00011565870234525534	0.003196720562178847	-0.00234229002885837
556	0.00014976475016712063	0.003298170533187438	-0.0030854540247043983
557	0.00036995250496509307	0.0019963732047473706	-0.001912700234435458
558	0.0011862059732631776	0.001016314763653657	-0.0019850289583734767
559	0.00011290232623129112	0.0007823634822190043	-6.876798759438563e-05
560	0.0009636552451284035	0.0011356848372197181	-0.00023372219143268005
561	0.001041203765601998	0.0006058754362707046	-0.0005661821497399638
562	0.0011832637093145044	0.0011760017698530857	-0.0020101340719629714
563	0.0021699921667887095	0.0005639038370179768	-0.0013598793660231654
564	0.001403498251212042	0.0030090070126852775	-0.001035174464867111
565	0.002365915186121482	0.000979150584292114	-0.0022299186370111092
566	0.000967902504790694	0.0011759119784874978	-0.0015714331942957354
567	0.001518608826887812	0.002890954984858654	-0.0014260512532190007
568	0.0011451481423549303	0.003187747100622158	-0.0020891956570933115
569	0.001873783472817662	0.001489358666138423	-0.001830723450075923
570	0.001275403889043113	0.0023575076695056306	-0.0022919189773939735
571	0.0008457263948940257	0.0016684357747425245	-0.0015735136662759143
572	0.00021104093088228668	0.0022689868363342967	-0.001665646089566015
573	0.001127615661433559	0.00011698823500136244	-0.0013404134578932478
574	2.4397332676031908e-05	0.0013702152092698058	-0.0010670266584294791
575	0.0007257524634048028	0.0009411158286433835	-0.001582945483238577
576	0.00036059695630622694	0.001674002877172366	-0.0003565135007999307
577	0.0014483988475701328	5.531078865518001e-05	0.00039511085537047145
578	0.0002395360283793072	0.0008117123192267639	-0.0017897539632430598
579	0.00024811792352888006	0.0020313894954140034	-0.0016568289139769678
580	-6.228295549360653e-05	0.0014825729412986284	-0.000991836022633425
581	0.0009228780968455062	0.0021484306518836376	-0.0017791283755241403
582	0.0003973613302333675	0.001362766278601784	-0.0013248684918359226
583	0.0006852316825835988	0.0001263402830120666	-0.0008541068652683919
584	-0.0004939724019900954	0.00015053440494743387	-0.0013388492821479663
585	0.00030364316497042375	0.0010870510430023884	-0.0002822653882216503
586	0.00045962432013707245	0.0014059170369494418	-0.0011750449607204178
587	0.00016923138080768242	0.0015342941740396393	-0.0004327695084551092
588	0.0007521441690941965	0.0014574114750631922	0.0007960294916713277
589	0.0004238660972884525	0.0023057987715052906	-7.53361382006723e-05
590	0.0013671824509529278	0.001781863197921117	-1.598151204587416e-05
591	0.0001448190985697983	0.002493036569030404	-0.000977660982830671
592	0.00041450815379491307	0.0022119946936376483	-0.0014901078393472532
593	0.001051735727975908	0.0029141637904915854	-0.0017228653359700552
594	0.0014595111640760368	0.00306388783077335	-0.0007449584159815677
595	0.001962447210772425	0.001808076795924408	-0.0017913755737901929
596	0.0011013256414677138	0.0018998430358336533	-0.001705015786722761
597	0.0016216282429646167	0.003147876200893751	-0.0005640474401479274
598	0.0005169652306711715	0.0026285092225921776	-0.0017919724184117729
599	-0.0001973295576732908	0.002309766145140852	-0.0016926535465416265
600	0.0005369453263298675	0.0016297366373532207	-0.00239514581725449
601	-0.00013421872800944978	0.0022470205651187445	-0.0007512465464103346
602	0.000594701085801489	0.002097202496208755	-0.00017732795993569356
603	0.00021782442755214314	0.0028012611338313204	0.0015100409898487653
604	0.0009647416642264299	0.0016954085042873485	0.001501675707977517
605	0.0013485713554722768	0.003940816548836327	0.00014161381069760536
606	0.0007680388399087291	0.00222096103669697	0.0011246961954777704
607	0.001166418205933022	0.00312905830002965	0.00019139712669006046
608	0.0007996633942203427	0.001896230829688284	0.001121515422936037
609	-0.00040092665619453037	0.0008545021399994997	0.0007619039411628149
610	-0.00013164316273834892	0.0023539766524585536	0.0008519193689014354
611	0.0005910451100152106	0.0011722677350771151	0.0013496695058627906
612	0.0007174012332776581	0.0017055180926398488	0.00023905276070280816
613	0.0007176820154684417	0.0008971209822495078	-0.00018458401774707937
614	0.000926225911852745	0.002882772179820178	-0.0014890091009543125
615	0.0016650892513355843	0.00048780040076788105	-0.00041581414624436886
616	0.0016434195008390203	0.0026144949686662056	-0.0024847017558348936
617	0.0004750770283417945	0.001956022251780741	0.00012706879042259615
618	0.001371376506718361	0.0014514442223875536	-0.0018180722214927387
619	0.0009962812217736323	0.0014641757611690868	0.000400106679641826
620	0.0006953875400854457	0.0012144301346305438	0.000693225984514002
621	-0.0001420585733928365	0.0014507826502300884	-0.0022497881080069605
622	0.00023661415578999696	0.0016708304472775	-0.0005605296480422786
623	0.0013975363980186664	0.0016624493466605445	-0.0009213246771420126
624	0.00015262276837262534	0.0024089880792595155	-0.0011433676978600332
625	0.0007481282727507612	0.002074730756809113	-0.001794812644250377
626	-0.00030716003003500677	0.0031979637146975558	-0.00017620691998280656
627	0.0013766529922973184	0.0018749499384642396	-0.0015045408618029705
628	-0.000917138301633243	0.002654962264308266	-0.0004896635046547555
629	0.0003214126976232565	0.002486400861968452	-0.001600005621654486
630	-0.00038633703653158776	0.00035848282511819754	-0.00029732843675341525
631	5.254547420295249e-05	0.0016007769599421053	-0.0012771810148281227
632	-0.0003556486573669343	0.002309018788892161	5.0038065052570235e-05
633	-0.000548232630827991	-0.00029148780157800823	-0.0010219769279951538
634	0.00016586557351683392	0.0013192571942206267	-0.0003191533840720491
635	0.0005196296632004803	0.0023371828201026977	9.396599072494219e-05
636	0.0005042599419374915	0.0013324972583819842	-0.0004862865778618373
637	-0.0010587082789105182	0.0023477579065526934	-0.00017933489987613418
638	0.0007441886045964416	0.0003129792349859518	-0.0012593551410561878
639	6.571850480282507e-05	0.0012701739802784082	-0.0005516512747325216
640	-0.0009679867228800593	0.0016214946187916917	-0.00015388071336400771
641	0.000251941661267951	0.0010516107978750773	-0.0014062422074326711
642	0.0008679377888738643	0.0023173446577130913	-0.0010699521928429151
643	4.494132549670961e-06	0.002496436837449704	-0.0020736117793581027
644	-0.0004591640514959325	0.0016537323821306103	-0.0005146522461890778
645	0.0006612734241944425	0.0027368788692110845	-0.0010601375645764505
646	-0.00019703363270244122	0.0025543788622391546	-0.0015645378044554393
647	-0.00012568912073906345	0.0017035635806791898	-0.0018541617890983305
648	-0.0004323607057745365	0.0017832659663484518	-0.0023137825381605477
649	-2.6936547704782055e-05	0.0018848648656878994	-0.001575353069994432
650	0.00016731775766841883	0.0019894140645096165	-0.0014309191915390124
651	-0.0006236389145175088	0.0018422369671742456	-0.0005651376999664943
652	0.0010909155388697089	0.0012733827081523813	-0.001022350682096833
653	0.0008709109497538674	0.0026064093294761795	-0.0006813822186646308
654	0.0006212347462952212	0.0020267035538927385	-0.0010977063847740132
655	-0.00019296954176838065	0.0016781536076692386	-0.0009165211533037636
656	0.0003935185488992757	0.0014939306814733331	-0.0011091678328936736
657	0.001979166449747591	0.002525152432260814	-0.0012137379003027602
658	0.001174855921113311	0.003385196389194643	-0.002053148247569303
659	0.000739987169952233	0.0021893804112790415	-0.0017788740375958606
660	0.002073424370389306	0.0013189725466287495	-0.0032630111454375714
661	0.000716220854350588	0.002018197174337754	-0.000944581488495474
662	0.0009203866186176411	0.003062627734873497	-0.002016001989974365
663	-0.00021475894938573868	0.002019331465602651	-0.0008012781205458176
664	0.00025966083501214563	0.003462037698318135	-0.004165422292734088
665	-0.000528578841962382	0.003318509494492791	-0.001938501377573408
666	-0.000570168537218204	0.002678650271737991	-0.002262856871611474
667	-5.7834161408636554e-05	0.0023559592478996465	-0.0026831380158693573
668	-0.0004899458231134679	0.0026332450897701897	-0.0018098430735046548
669	0.00010596931031768087	0.0016497423695471583	-0.0024831802338398674
670	0.0005784619842188752	0.0015824381416231375	-0.001295914917524647
671	0.0006787802826801075	0.002128038249680621	-0.0018116685201530459
672	0.0005056462745357174	0.002466030084294419	-0.0013283045818376477
673	-8.320539819771524e-05	0.0030597991896575737	-0.0010917683073162637
674	2.1437625900989774e-05	0.0019887667718894095	-0.002102963780082806
675	-0.00024330928061914425	0.00046627767627076223	-0.0008985361974439496
676	0.0003496178646672115	0.00118567831892979	-0.0013163728214911383
677	0.000186924547897057	0.001937057853573347	-0.0010867028986115998
678	0.0008262095304323121	0.001986397969105813	-0.0022600530473530223
679	0.0005771348602668802	0.0021092176410182754	-0.0021813576049479143
680	0.00039636026799011714	0.0019995776643503614	-0.0018679236710839441
681	0.0006434177413049905	0.002272785145033076	-0.0016584331393690132
682	0.0005928500736351995	0.00264292898651831	-0.0014836836538724893
683	8.748019635118441e-05	0.0028387694153535637	-0.00036789015031890457
684	0.0009129642714590885	0.003698642821121196	-0.0014457792107725243
685	-0.0001487081764426097	0.002577952920838561	-0.00022931024741058766
686	0.00021561082137477243	0.0024609301927896675	-0.0010211833897698906
687	8.96889011749954e-05	0.00320518365445417	-0.0013896004641986573
688	5.800859922600347e-05	0.0035375288132473252	-0.0013088158178817197
689	0.00022288395061019982	0.0028600882605557816	-0.0010736967630058938
690	-0.00028901519832114054	0.0027449813971859235	-0.0016061309656049813
691	-0.000293345138259956	0.0036923235035188767	-0.0017241448344350028
692	0.00016127562796918387	0.0024569984163096293	-0.00127587895861677
693	0.00024262929363269285	0.0028498710099321644	-0.0017884712305436114
694	-0.0003398956064424519	0.003379518356558438	-0.0015076506866348125
695	-2.2597781822130162e-05	0.0019393068850145456	-0.0017030226253092156
696	0.0001127131174481369	0.002738969160272976	-0.0011154162444054437
697	0.0002861297266912486	0.002885950268118536	-0.0023745916632392705
698	-0.0004306529697823468	0.002269725162005399	-0.0026664474997950167
699	-0.0002678849291710692	0.0032901459630592005	-0.0013291974686198138
700	-0.0001236133317871254	0.0027707788313706566	-0.0017513233797715284
701	-0.0004142248604526574	0.002633713514527273	-0.0027829102757696
702	-0.00021086193874629306	0.0026630205491514963	-0.0018772269865340316
703	-0.00015037002225060645	0.0017841228127229247	-0.0017056432788765258
704	-0.000619386635811173	0.0027822569921348624	-0.0008400040032079572
705	-0.0003355755878207535	0.0033674578396740507	-0.0015368546984508707
706	0.0010694900264071098	0.0031187951713980517	-0.0008638886243629168
707	0.0010555726204798505	0.0026400919987005604	-0.0019227873137206157
708	0.00039724270726643104	0.0010388801977869926	-0.0005208484495735501
709	0.001063072872475748	0.002338138598866025	-0.0019150604312857223
710	0.0001714747263918854	0.002247686165026716	-0.0012175204486875118
711	-0.000393900114575353	0.0018220215241395036	-0.0004586155761603538
712	0.0001530075672973831	0.0011399308281006804	0.00011005857724226149
713	0.0011131781177182254	0.0005821016279289814	-0.0007028377599768126
714	-0.0007084853298379244	0.0015109680090324437	-0.0016804529071874298
715	0.00025859741592039844	0.0022852191157487216	-0.001440694110648046
716	0.0007100700187404234	0.0034680803460273796	-0.0016123727138676993
717	0.0006310241406900826	0.002967069437414007	-0.001251627104819541
718	0.0013500545033771367	0.002773094502979064	-0.0014292404425102346
719	0.0008854183714047081	0.0030730660298292933	-0.0019557242535233514
720	0.0008821837756021564	0.002533766201226288	-0.0022854729314796844
721	0.0017145838379156082	0.0018375821749970999	-0.001879560763065098
722	0.0017287004717848815	0.0028970373896280532	-0.0032789118547023044
723	0.002353060358760162	0.002438212391770953	-0.002333967211577964
724	0.0028371298122066495	0.0017689738110622146	-0.0028474327402421627
725	0.0016178950391289777	0.001971366226286269	-0.002194327546464959
726	0.0013484007544735876	0.002328705018861071	-0.002561075164725239
727	0.001179025856090493	0.0028410553787956336	-0.001774861154347084
728	0.001758982697863697	0.0027773391457304396	-0.0015659294626594075
729	0.0014997495146527313	0.0017276257527668389	-0.0020828939688268067
730	0.0008605637383696344	0.0021648956880449713	-0.0019315178695105462
731	0.002090205760593315	0.0018483386789147327	-0.0011710871276702593
732	0.0011480398851550202	0.0022150224261893964	-0.0010685239020233315
733	0.0011939505770357786	0.0010001123012134345	-0.0019498053756720735
734	0.0013782620741704453	0.001850159868117251	-0.001446774540115557
735	0.0015254585018322697	0.0021501140806983714	-0.000799293832911789
736	0.0015060224106752287	0.0010716836589159645	-0.0014785308967642356
737	0.0007270772558247139	0.002222308229566764	-0.0010610854640547179
738	0.0009891342117386978	0.00041007268452931283	-0.0008232608079157374
739	0.0009930701667317065	0.0012847126841212665	-0.0016112320553708062
740	0.0015954629427417197	0.000484966548212817	-0.0006706176475590809
741	0.0006935603348988034	0.0011455562754331386	-0.0010414448981635746
742	0.001137820180524449	0.0005206557707475549	-0.001241269973140155
743	0.001101268211634002	0.002092012412557241	-0.0012620388461729243
744	0.0014804315253070812	0.0015467232089833088	-0.001020726766470245
745	0.0019554440239643307	0.0011914253143824253	-0.0008335182151209829
746	0.0021269740840180974	0.0014792461732470973	-0.0012270043339050853
747	0.0005381701839240137	0.001893882279409724	-0.0013965139049591426
748	0.001724715855950617	0.0016799111581165343	-0.000513366326127442
749	0.0010184431259924029	0.001959541095112876	-0.0007690581125390049
750	0.0014838287633137126	0.000820076542515203	-0.0017374683903849674
751	0.0021271912559600653	0.002587538186504969	-0.0012116139358344508
752	0.0022560935765755857	0.0008781904471353854	-0.0005958321354153058
753	0.001181063937500787	0.002525284610799018	-0.0012832706104504445
754	-0.00017611812093017046	0.0031430223306728165	-0.0002349840617513391
755	0.0003573633436196648	0.003191039595105682	-0.000818652691033505
756	0.0011090240128744293	0.0023138834425671133	0.000946275464628488
757	0.0016978509842599748	0.0024707726235298254	0.0010553746512597698
758	0.0015782537258401171	0.0029857517176574097	0.000892971360641138
759	0.002349222621506875	0.0031480251175478027	0.0003817316075492255
760	0.0022371797228228248	0.0025889143013869283	0.0008317955449816479
761	0.001283546893090208	0.003096019790038944	3.2663361748246696e-05
762	0.0010809392776556883	0.0026535228523999277	-0.00025010289959045496
763	0.002507358615304101	0.0011256151221615846	-7.704901897996217e-05
764	0.0028899317716710297	0.002142598699989505	0.0003593773786984601
765	0.0002913261211188378	0.0017044246928705849	0.0004834355097943034
766	0.0009378837155078824	0.0010713157573691784	0.00029409141955107077
767	-5.466730206002922e-05	0.0014145565598047858	-8.22019384652536e-05
768	0.0002429411885430555	0.001297472409514022	-0.0004000975340939238
769	0.0005030365983576957	0.0016939866127862811	0.0005129147981814371
770	0.0004119695534123707	0.0011578111917205198	-0.00026910965785613807
771	0.0005559562336902159	0.001174756757111642	-0.0004338688769304779
772	0.001373134778547225	0.0016414597702439776	-0.0003702787130832695
773	0.0018520773527595643	0.0009131530397034464	0.00041295639538496345
774	0.002013532476924774	0.0010633204459101668	-0.001406735369127546
775	0.0015447688930140143	0.0017705427669231103	-0.0014692298996636817
776	0.0015671021894676734	0.0008797524061232828	-0.00028970010505340764
777	-0.00020581983825621362	0.0023628537613902788	-0.000481684105996531
778	0.00011642897182488184	0.0023357135664200668	-0.0015656769226379496
779	0.0004693367968620867	0.002122915318536306	-0.0017993371888754587
780	0.00041574557226292983	0.0032355690944115604	-0.0019990128389098904
781	0.0004500961620263185	0.003033741220631668	-0.00019292417393422545
782	0.001157860036602381	0.0030067051032443364	-0.0007902000791398797
783	0.0018183329174759394	0.002707896886749934	-0.0008789137575858741
784	0.0030345277364908045	0.0025031431230850814	-0.0011641632347247632
785	0.0025066189194956076	0.0032505112970498524	-0.0010619382232745851
786	0.00014298498211373745	0.0033954387811461193	0.0006507445517260257
787	-0.0004253426525844998	0.0023480502904592243	0.001522594754772306
788	-0.00027767202755843293	0.002790330063396576	0.00047434112776150925
789	-0.00022486012373776907	0.001996878441367711	0.0008883806444852512
790	-0.00014225446362428273	0.0019512669742719224	0.00022821395899197926
791	0.00045766857324642586	0.0008081792020885464	0.0003878317656116104
792	-0.0002003563026924639	0.002084553759599438	0.0004125391068074844
793	8.667302763476485e-05	0.0018768886150593866	0.0006025930593917288
794	3.161788848964089e-05	0.0024904190070796604	0.0013500370879880224
795	0.0011105354175669853	0.0025495851468194473	0.0010882878829187148
796	0.0002794499265564932	0.0015071627853755	0.0003216622658610811
797	0.00015261569193037087	0.0008994085805201657	0.00047911609044343765
798	0.000551171789469577	0.0013921978006356524	0.0008895990794804977
799	0.0004044538085558618	0.001562931333622584	0.0010910806354055822
800	0.0008760710066738683	0.0004117960509548576	0.00025971856276723877
801	0.0012483428618886505	0.0015560165076990858	0.0006619154258047139
802	0.001215658793511527	0.0031993068563891678	-0.0008250977651543185
803	0.0009527514584732463	0.0024918897692109286	-0.0008204372138116217
804	0.000981385641295948	0.002501170861672992	-0.00028120373204471667
805	0.0017422576248335095	0.0010645418764797783	6.467412529215482e-05
806	0.0005577582698028049	0.0011103863117865541	0.0008150335559972117
807	0.00047241796696061926	0.0019827171617569743	0.0008722308611189291
808	0.000583348224780053	0.0015565005409713005	0.0010872827620851803
809	0.0013384645490360121	0.0010616580772158058	0.000407150282380239
810	-0.0002758778086042992	0.002201711726578274	0.0003211222454268616
811	0.00046362836060018556	0.0022103521215898823	0.0007769494001612987
812	0.00012785145634996932	0.002188330255219398	-0.0002386138067876948
813	-0.00039034760539153376	0.0020690712682553875	0.0018564117652008286
814	0.0003103688001465307	0.0022403578653425226	0.0010873055696882256
815	0.0005284707183970901	0.0012679504469504154	-0.0003936957027633368
816	-0.0005199584097679641	0.0017856769133708461	0.00017915838289151538
817	-0.000194692019853843	0.0025328796154313635	0.0006354293349323549
818	-0.0008877040881561326	0.002093076036890868	0.0017654750209989737
819	0.00015382198685825007	0.0008201460485420459	0.0016694292525884045
820	-0.0005162035167968167	0.001630817090828741	0.00013765531783263216
821	-0.0009271085697826497	0.0011020930716645469	0.002236232457956962
822	-2.5833213298783592e-05	0.0008364043238090187	0.0003148694214039779
823	-0.0005635286485573981	0.00046293473774410303	9.047204609036809e-05
824	-0.0002539993010382979	0.0014986431168502847	-6.973671552486379e-06
825	-7.510113180319244e-06	0.000397422198002528	0.0007579053390027846
826	-0.00047494070707243167	0.0018074877532754797	-0.0004080210166891741
827	0.0001540338253300887	0.0019003967761250817	0.0002839708271426411
828	-0.00030916323742324024	0.0024337409291443975	-0.0011558794785685462
829	1.7816022614101272e-05	0.0015237443339642463	0.0005908990948459111
830	-0.0012198990789631025	0.002270029384624389	0.000825003794737405
831	-0.00036313077271806545	0.002590291924635433	-0.0009639112720729636
832	-0.0003543672342953954	0.001492004503573171	0.0008582066851871242
833	0.00011012271908234449	0.002280974564152518	0.0007262387727898188
834	-0.0002855046459878832	0.0009659878174546015	0.0005830872258160355
835	-0.00029804500181817586	0.0008114748154785416	0.0006959614594374091
836	0.0003784579989353894	0.000807476327304633	0.0018089814541693869
837	-4.8983193097016406e-05	0.0015423647708916162	0.0012390660183521276
838	0.000407355367398678	0.001175195570665358	0.0015615591287589466
839	0.00037592928800959783	0.0015537646523189966	0.0008117711823098003
840	-0.0001830809377022794	0.0014298571682966658	0.0006652727763372056
841	0.0007643773692263316	0.0004971686436583884	0.0007060666481503345
842	-0.0005128361863299552	0.00031285864405911025	0.0006130833747356105
843	-0.0005296328304306222	0.0006754405068313946	0.0010631902234662996
844	-0.00018835664553330068	0.0012429550715087943	0.0011589454594482522
845	-3.1561784235929226e-05	0.000769595006826944	0.00034309826773487454
846	-0.0002671634582483761	0.0011838602102714837	0.0006654676466976424
847	-0.00032221192479561333	0.0005438441870048146	0.0015079505422393032
848	-0.0007441665040465496	0.0007924224800715546	0.0008331023162373561
849	-0.0005602161799676241	0.0009956283117792508	0.0008697477155885972
850	0.0003764594572248267	0.0005100892469566851	-0.001279700128063215
