timestep	atom	Ei_x	Ei_y	Ei_z	E_out
525	N4	-0.0556872728695319	-0.009891989498368356	-0.007502314365745032	
526	N2	-0.01786778762659729	-0.01650003958742044	0.005605419960856059	0.023376985779831036
526	N3	-0.03264178403484056	0.027300599757556176	0.011554131785837828	
526	N4	-0.056715886272098434	-0.012327460135631768	-0.013522539681832656	
527	N2	-0.023006222817009675	-0.0019369956368903147	0.004690712013819535	0.021863975657378635
527	N3	-0.035816555126796566	0.033713313674157884	0.02215969528486648	
527	N4	-0.058006613986345636	-0.01715688746381731	-0.02161839525964809	
528	N2	-0.024609250264421168	0.0008249822619326677	0.007617330678702482	0.02321475730405144
528	N3	-0.03809313621507392	0.03713932536924788	0.023923495315362354	
528	N4	-0.06086723864333788	-0.022163751013387474	-0.028744233888767196	
529	N2	-0.027207624976359125	-0.0038977607153440072	0.002268254474996765	0.0237760232908122
529	N3	-0.038439548971507316	0.036381637849190504	0.018227715243362527	
529	N4	-0.05806066424433532	-0.021962498644572025	-0.032897572214423736	
530	N2	-0.02463087657842999	-0.008286748458296146	-0.000490019082254492	0.02103312885868774
530	N3	-0.03887823609898903	0.036056649849865965	0.019146388420593623	
530	N4	-0.06021593521607026	-0.025658261047413554	-0.042303279430619366	
531	N2	-0.025744310850836807	-0.011507165063652958	-0.006178236606341736	0.018743668252275296
531	N3	-0.042042386522479366	0.03728236667785479	0.015808581376668455	
531	N4	-0.06073635685121572	-0.024776376118633668	-0.047527471718428096	
532	N2	-0.02662394113196627	-0.011766793188140038	-0.013273816966595556	0.015406686915952861
532	N3	-0.04059619867067681	0.03637287678825564	0.014806443213248383	
532	N4	-0.059640600608092106	-0.024697166104628583	-0.05089237528720225	
533	N2	-0.028207088413437966	-0.009605870430695076	-0.016124713648002647	0.012599304480454165
533	N3	-0.043205151722815915	0.0364137984233099	0.01259168736916606	
533	N4	-0.05821821630053962	-0.01690682585363766	-0.051937184835157475	
534	N2	-0.028933299390593057	0.006340570744360509	-0.01201786089637593	0.007804427831176029
534	N3	-0.042544212053797256	0.04153972234170482	0.009524759668898684	
534	N4	-0.05910338066508924	-0.006892133512010027	-0.05051706567704569	
535	N2	-0.021734455844552032	0.00986909195103947	-0.005293459574807825	0.004108731947076516
535	N3	-0.03930207762907404	0.04586117387113639	0.011689719896330004	
535	N4	-0.05506255273880187	-0.005472308082759408	-0.047180980151404484	
536	N2	-0.02228747096147999	0.011503513486152047	-0.00441758678857764	0.005148226103246788
536	N3	-0.03849517245320271	0.04899349116427682	0.013469509130240021	
536	N4	-0.05692907176812577	-0.00957349225292737	-0.040828660654856616	
537	N2	-0.017610375744119666	0.007018232407381228	-0.004126702911420324	0.004186562843532133
537	N3	-0.03900365623150391	0.04946475577340702	0.007055011651605295	
537	N4	-0.0533740177828309	-0.009550644595587713	-0.034753802561237876	
538	N2	-0.017554178459482445	0.0072792147841815764	-0.004302029970419456	0.004796423668731348
538	N3	-0.0405553251514811	0.04344008450695583	0.0015299990281510169	
538	N4	-0.053373689103215285	-0.014014136684241663	-0.03196833748005265	
539	N2	-0.01613640718232921	0.00874378571479886	-0.006880598762365858	0.0022484526642103475
539	N3	-0.04454939398378344	0.04238499462950902	0.002311017627693234	
539	N4	-0.0518227925026094	-0.014620683375737242	-0.025220896544918745	
540	N2	-0.011207900708304857	0.011282184254594232	-0.0036210579579381056	0.0006297998199776516
540	N3	-0.04508680072189918	0.040143697594725955	0.0031321006183450315	
540	N4	-0.04796286137871608	-0.011689662689715122	-0.023097462565386202	
541	N2	-0.009287684929372661	0.015355144551933488	-0.004406272919839851	-0.0020089107276996905
541	N3	-0.042918306862658406	0.04042558528550256	0.011081594601139983	
541	N4	-0.04518155006357218	-0.012537155150241928	-0.018368556100903884	
542	N2	-0.006994234154890684	0.014038950151625094	-0.004839498658477569	-0.003381557787127632
542	N3	-0.04115647322146588	0.041672053435101414	0.012659744620815344	
542	N4	-0.046921522296236556	-0.012613536007549872	-0.020647289777575503	
543	N2	-0.00568332738385405	0.00921674050063366	-0.003791316553689273	-0.0019865196594867
543	N3	-0.03370524447579109	0.0374891272455857	0.008452857229993284	
543	N4	-0.05177075351773477	-0.010005095690225757	-0.02227614847543622	
544	N2	-0.0018634486705219901	0.0010896276712295111	-0.0036273264365249878	-0.0019506273307939499
544	N3	-0.02481504269657902	0.03587722040955183	0.005715310360433631	
544	N4	-0.049048946235208085	-0.00722872688573069	-0.022674091466969176	
545	N2	-0.004196571986134673	-0.004482692950883935	-0.0025782629762581754	0.0017953657686163613
545	N3	-0.022913170695680413	0.03576043389654052	0.0024752197502536494	
545	N4	-0.048959903818980514	-0.007753994601023594	-0.027571240082341606	
546	N2	-0.0009183598162426346	-0.005394898011318649	0.003006405227631563	0.0043787083823275
546	N3	-0.016625180273544267	0.03222446081189026	0.003743386096476219	
546	N4	-0.04344448695463649	-0.012189251127872574	-0.023482834391587375	
547	N2	0.005649482571963379	-0.007357265300764561	0.005516855718536544	0.003937245788162819
547	N3	-0.01515482396698104	0.035196474480610446	0.006828669576850444	
547	N4	-0.03949679423722389	-0.012937376605384075	-0.018507313681849845	
548	N2	0.0070737344357632015	0.0005654935908159778	0.0025985628780461085	-0.0016364802388458349
548	N3	-0.015398418589627465	0.03852984702365118	0.009659988239159591	
548	N4	-0.035514313228428594	-0.014892829196485968	-0.015047031494014136	
549	N2	0.009881015835023401	-0.0015099303499808156	-0.0020616194872372876	-0.006384293092366318
549	N3	-0.014084385139721652	0.04311302521988357	0.009227704570362446	
549	N4	-0.027727581924497712	-0.017845305224666895	-0.01934408504981014	
550	N2	0.010662610488139745	-0.001576350053287134	-0.006931530685554481	-0.010998262812992213
550	N3	-0.009341377753500807	0.0436160528157475	0.010038712658382106	
550	N4	-0.029451834608092045	-0.019651381201235565	-0.022249299904849962	
551	N2	0.017661752242269166	-0.00564625899853409	-0.004385775120340129	-0.011773072343399704
551	N3	-0.005346899513056316	0.04280189733736101	0.01262497435215764	
551	N4	-0.029032663464371986	-0.017083398039969947	-0.020257459707184938	
552	N2	0.023986509453894477	-0.0013774169356962048	-0.006306239773714128	-0.018771772099062105
552	N3	-0.002745763870124937	0.03719260431661677	0.010853680468134437	
552	N4	-0.02769988351670384	-0.010147373403628302	-0.02267718021500435	
553	N2	0.02220942224256443	0.002755794568468287	-0.003712268237872682	-0.01718147208043016
553	N3	-0.0036242637019235488	0.03091614827822931	0.014176390596399883	
553	N4	-0.025057452021589606	-0.009206544404749887	-0.021372268475978798	
554	N2	0.02835688601395116	0.0010488090738092067	0.004635789165012227	-0.013879454725548294
554	N3	-0.005111143462472758	0.026662945056257086	0.021111871872615935	
554	N4	-0.023140699772022405	-0.009545060820421536	-0.014016566873320459	
555	N2	0.022123942719171664	0.00048755142355847813	0.006493175728619269	-0.007887933938432274
555	N3	-0.010894166438933935	0.029534535396452698	0.018913063706257102	
555	N4	-0.023123146879325693	-0.009881944054469198	-0.010565251304329904	
556	N2	0.020565730624870698	0.0034469779928227567	0.0012321140431433488	-0.01146925644082757
556	N3	-0.012675980238029374	0.03295869971881434	0.014099647094465085	
556	N4	-0.020916347080892607	-0.006019294450008073	-0.01663312330884587	
557	N2	0.01932273062178989	0.006966026195545009	-0.004170020407078892	-0.01556453163378558
557	N3	-0.011171170251669202	0.03112211989421048	0.005852768173937872	
557	N4	-0.02515996905507353	-0.0060883829812569895	-0.024112614453493237	
558	N2	0.021871636132640548	0.006185784223780055	-0.00032035724738354487	-0.012800414782700154
558	N3	-0.012581413593334652	0.028133355361026416	0.004240063748318448	
558	N4	-0.031026389272162985	-0.014295999002273973	-0.020991986791782435	
559	N2	0.019133674249909936	-0.0017759839724070501	-0.0023139726083545678	-0.012562427098894833
559	N3	-0.014715718983885044	0.02056695545160136	0.011135191381274827	
559	N4	-0.029663391044784323	-0.02617129689654477	-0.011207332407125513	
560	N2	0.016152649707507506	-0.010132808079178792	-0.006794824172271632	-0.014240615042242269
560	N3	-0.015324451707758428	0.01530408036542929	0.01393143108393896	
560	N4	-0.029255134398007396	-0.04114890054009726	-0.0022408396654454215	
561	N2	0.016400246666003735	-0.011413725450983915	-0.010565936933910744	-0.016593960490590906
561	N3	-0.01119556345322478	0.01515617254319413	0.014280956882498683	
561	N4	-0.02868899288238926	-0.04136481080803707	-0.006053462747045573	
562	N2	0.013420374463437525	-0.013346708235220241	-0.0173251472223054	-0.01937147563302899
562	N3	-0.006392976409341597	0.011857039963923083	0.002869740849106062	
562	N4	-0.027037696505426312	-0.03893373936568554	-0.01980939625033776	
563	N2	0.01726816586623046	-0.014562875268596388	-0.01140372431746729	-0.014867799952875292
563	N3	-0.009414998166354683	0.01548875895998298	-0.0021628557129525594	
563	N4	-0.031454874749421026	-0.031241295409334704	-0.027399029084746798	
564	N2	0.014764426511111864	-0.013966376402530086	-0.0076541247188953105	-0.010619850843113739
564	N3	-0.009477466753785004	0.018169910308041673	-0.004191135750075022	
564	N4	-0.029481494889767635	-0.023893894375817556	-0.024623418930765643	
565	N2	0.01838382899720263	-0.016030335392696025	0.0010089763423597696	-0.0040363026767800455
565	N3	-0.0033112920738556846	0.022442015664620372	-0.00849921341649058	
565	N4	-0.026237374600069318	-0.02002575041812104	-0.02347450801557651	
566	N2	0.013596669902375569	-0.012000076853597757	-0.002135244169588625	-0.006740501989129419
566	N3	-0.005366202837477274	0.025184381746570672	-0.011936878206946512	
566	N4	-0.02360075653702342	-0.018634513215264423	-0.026503897374837878	
567	N2	0.015253309192477952	-0.008215557400155052	-0.0015996986606613456	-0.007859631305770122
567	N3	-0.004758037933165627	0.02620771077460395	-0.015396084800503192	
567	N4	-0.019507357241384474	-0.01856213181751981	-0.028028689169939863	
568	N2	0.01457409993426896	-0.004771308595998788	-5.184470267787173e-05	-0.007490173549301058
568	N3	-0.005331918776995801	0.02599328611969117	-0.00947265019595485	
568	N4	-0.009546395379121499	-0.025112288349394933	-0.020137226988161297	
569	N2	0.011684405104756825	-0.006107125605420561	0.00306588695337003	-0.0029995027887319836
569	N3	-0.01049875579925299	0.025394868484593665	0.0006717286415884525	
569	N4	-0.00989290760531258	-0.02973603915177431	-0.013086830712948586	
570	N2	0.017392076103503806	-0.008028792696009132	-0.0006292687783855514	-0.008215233216657632
570	N3	-0.013215077007400476	0.024794783625169382	0.006148357918529417	
570	N4	-0.003980316159187206	-0.03088390992664767	-0.013304385544029407	
571	N2	0.02468556038186036	-0.015895084466853643	-0.00651878801344421	-0.011905835421665605
571	N3	-0.011002234730557628	0.0197503151135611	0.010964347129330074	
571	N4	0.0023509752485013123	-0.0329258450879655	-0.016158606402901073	
572	N2	0.025635687583942558	-0.017647168406094635	-0.012072252923770344	-0.015134997658983278
572	N3	-0.010484818072755722	0.013381402867432599	0.013383697671880985	
572	N4	0.003746366081242236	-0.03854842732424182	-0.022209961479926023	
573	N2	0.03223956798805063	-0.01976622300271754	-0.007757709597888624	-0.01360061001530443
573	N3	-0.006447538284748482	0.008528262256946214	0.01318751167161445	
573	N4	0.005984327700069436	-0.042650232853284745	-0.021392187665675102	
574	N2	0.0315470899094384	-0.02096097883245636	-0.00676657973055915	-0.012362567138204572
574	N3	-0.009099436968814314	0.009315135378849742	0.01159610959146671	
574	N4	0.0036675713210860003	-0.0416853882301596	-0.021391479182805165	
575	N2	0.02534531622365009	-0.014827433204547439	-0.006132250650120646	-0.011696306398125425
575	N3	-0.014145501174674986	0.01269622079270875	0.008929812898055469	
575	N4	-0.004349745064258495	-0.03495390219770557	-0.026884887217465476	
576	N2	0.026090944320227582	-0.011549710087638358	-0.010831741472076602	-0.01736318307229659
576	N3	-0.016108493009601214	0.009505675496291593	0.0028897280020083837	
576	N4	-0.0017261844242265712	-0.033978062632136416	-0.03213714685617581	
577	N2	0.025347988028635894	-0.012369239123948965	-0.014786429998247476	-0.019810358481083444
577	N3	-0.01627829434843137	0.013575354170340753	0.0017320334639366604	
577	N4	-0.006390160997447758	-0.03452786727727801	-0.03351802325310349	
578	N2	0.02185872115447003	-0.012656706626214025	-0.017920504908651276	-0.021529013006773533
578	N3	-0.019180952258698973	0.012509021076250815	-0.0006747228013804978	
578	N4	-0.008690306191808784	-0.03918351349541302	-0.032741948208723164	
579	N2	0.024518857719258654	-0.018338073698128343	-0.017555018801287244	-0.02153528019423347
579	N3	-0.014070034593940767	0.009034950047982528	-0.0006638284873832489	
579	N4	-0.004291795993305829	-0.042908129693138335	-0.030011118385467855	
580	N2	0.019386388966166238	-0.020536233454720134	-0.02363280276518039	-0.024255095605251353
580	N3	-0.015874927994119978	0.006624996867676874	-0.006706762439104838	
580	N4	-0.004697087619657757	-0.049274754501964065	-0.030409076481427565	
581	N2	0.02053939653570999	-0.02169990733645069	-0.0224750617790654	-0.023030399171079935
581	N3	-0.01460394301888067	0.010453795291246857	-0.01170696209952091	
581	N4	-0.00039715757766495583	-0.04782232566308933	-0.02744823180389624	
582	N2	0.01673153863021455	-0.022876601829378045	-0.02435186179785901	-0.02075230694258589
582	N3	-0.010986867405128619	0.01061484852020285	-0.015287654455965326	
582	N4	0.0021828215561869872	-0.04252062226502643	-0.030220336494335788	
583	N2	0.011265278538220878	-0.024186190889048772	-0.025463713624947596	-0.015782792240022374
583	N3	-0.01159220043115177	0.014487787382520793	-0.023328825615047774	
583	N4	0.0024593329674662363	-0.038693815494370135	-0.03425284917352177	
584	N2	0.006431887029532936	-0.024036386395538244	-0.03042745868694493	-0.014559206066854891
584	N3	-0.012245692071346773	0.020895770895955415	-0.029178195570424174	
584	N4	0.0004845105933053101	-0.02695179451528995	-0.03927784937023757	
585	N2	0.0072369730490364145	-0.023469912084736463	-0.02445238749716695	-0.01213150201860375
585	N3	-0.01628255446214501	0.02218503818675784	-0.02735347159270052	
585	N4	-0.005615496996125177	-0.021640447979204752	-0.0385683594911583	
586	N2	0.0030146106579564073	-0.016611126440370255	-0.02119058379578086	-0.011301008880546326
586	N3	-0.029411086889657153	0.025875765393605376	-0.02261790226879957	
586	N4	-0.019995063215292895	-0.019962217530179845	-0.04257619965516754	
587	N2	0.0013440765685874473	-0.00809073316966476	-0.015653750041546097	-0.010540575389786677
587	N3	-0.035898271976798984	0.025478013391053083	-0.02340139214945835	
587	N4	-0.027749145503128684	-0.01775759332842189	-0.047751078928106934	
588	N2	-7.779236250605686e-05	-0.013412926140177538	-0.015291447644024457	-0.008233207976665416
588	N3	-0.03797079586882407	0.021235913507203556	-0.023832448343826213	
588	N4	-0.027269084100237928	-0.02591077514148384	-0.04710601067696389	
589	N2	0.0008050505589792028	-0.02299338727204174	-0.010638485096807503	-0.0028913925661299446
589	N3	-0.03380992102717899	0.010212678221224845	-0.018229475126802806	
589	N4	-0.02374425198578093	-0.03156464391424129	-0.04077844073337451	
590	N2	0.0023789459497871885	-0.024843851647974122	-0.0014695866273595802	0.0031915001643532974
590	N3	-0.0357522288297495	0.009615612202914762	-0.010632130778465889	
590	N4	-0.019478068260854124	-0.034099650309675406	-0.031009683396453797	
591	N2	-0.00044373481283886945	-0.026560858311624223	0.003250043524428314	0.009586908639891246
591	N3	-0.04002991551507468	0.013408568451311435	0.0010998084411248778	
591	N4	-0.01791624558628829	-0.04226999614928675	-0.017546566086437527	
592	N2	-0.0006699103998883202	-0.03215049945188532	0.008161262304340665	0.01553171219150555
592	N3	-0.04488953434182613	0.011285072562177915	0.008050531960033061	
592	N4	-0.018972977826461995	-0.04554548835815947	-0.006712143136718521	
593	N2	5.47764459590919e-06	-0.03418857222573543	0.011218108590580199	0.01777056340346765
593	N3	-0.03915537671795749	0.0027814645963206647	0.012489428518070085	
593	N4	-0.015931029565350228	-0.044205716284523376	9.288455041596869e-05	
594	N2	-0.0014380498041393272	-0.022140395247089828	0.011688594684423481	0.014084196923817809
594	N3	-0.03954043292988203	0.0017462496658244985	0.018838609191045404	
594	N4	-0.012673959020099284	-0.04994893341084761	0.010222593260715557	
595	N2	0.0004692131764713034	-0.021920382714942784	0.015309842294254696	0.01549051096311432
595	N3	-0.03783088454988329	0.00016744959172298145	0.025099717856160726	
595	N4	-0.010176678054138659	-0.052350023808284976	0.016711582631037582	
596	N2	0.0002492967430838874	-0.025717151815373554	0.019311057567564106	0.01918280071120692
596	N3	-0.03683776744222201	-0.0034878530420676904	0.02552642911302596	
596	N4	-0.010412726218808418	-0.054232389296035105	0.02154131571881947	
597	N2	0.0024831889199737342	-0.01986937988505289	0.02520331982371664	0.02025951368829792
597	N3	-0.03145340997852913	-0.0040209397017126535	0.0280039844558071	
597	N4	-0.005801934451090691	-0.05238815519756954	0.024493594030935855	
598	N2	-2.312502157186225e-05	-0.02220849956399976	0.022458491443281596	0.02049127015731487
598	N3	-0.030162511346562445	-0.005291238796892693	0.024876484298411956	
598	N4	-0.0030506352627994184	-0.047625171557366015	0.019716413019527514	
599	N2	0.0038352211694289806	-0.028528337176287832	0.028955936474774638	0.02584090845970946
599	N3	-0.028436562633400376	-0.0044637668028852445	0.024742535348524317	
599	N4	-0.006422952754232577	-0.04430537000653282	0.01915625708710427	
600	N2	-0.004650613091799701	-0.022262279950471937	0.02713256667907586	0.028713895222832953
600	N3	-0.03868122435216289	0.00160307027021716	0.026492549936305385	
600	N4	-0.020286544625307146	-0.04525133587695449	0.016744263551643164	
601	N2	-0.00401960784823624	-0.019082211346350474	0.02504329611273497	0.02618946842389089
601	N3	-0.04108390042247157	0.003362860072658613	0.024529561153993087	
601	N4	-0.022369826021832306	-0.048146172772342004	0.010826784650436858	
602	N2	-0.0011037958828013378	-0.01882990065936475	0.021589966523240654	0.022021351245574895
602	N3	-0.037491295226133696	0.0035649648554266955	0.025156839832427044	
602	N4	-0.023655095512504016	-0.046827320793993016	0.005896356535800789	
603	N2	0.006460070396454529	-0.022003010101868028	0.021586302907885522	0.019630772111777103
603	N3	-0.03231888412627639	0.008410042316227984	0.03708860466176896	
603	N4	-0.018165661212096437	-0.04509320485268838	0.010124636732002075	
604	N2	0.007242006142970205	-0.018587246739918215	0.01812032075413852	0.014330907472653014
604	N3	-0.028135141444555225	0.011306343048284666	0.03898571841591255	
604	N4	-0.014355875089229428	-0.044545022619584804	0.012498361128525764	
605	N2	0.00830692856949431	-0.017875032058528983	0.020407351252772942	0.01431239555689787
605	N3	-0.019759716586835552	0.011156658760967266	0.032669205026466	
605	N4	-0.0073704696329881195	-0.045085592485173166	0.013512771337555796	
606	N2	0.01216422854436303	-0.023821828460290368	0.018504040752766206	0.011438128781136984
606	N3	-0.022794805615023547	0.0160183949154452	0.031898002082855495	
606	N4	-0.006917910173107366	-0.04758190487469723	0.01739754456150107	
607	N2	0.008206975565829465	-0.023270993606065677	0.01840116994727026	0.013441465768110703
607	N3	-0.026887384876283532	0.018590326312121232	0.029571110451252696	
607	N4	-0.012044708707937855	-0.044760978639225735	0.02011358950714229	
608	N2	0.002957389368776684	-0.015755030427751067	0.019013626348115664	0.014387836987622868
608	N3	-0.036653053431297225	0.021547132548899752	0.02949628265371483	
608	N4	-0.01856403546789823	-0.04094420400638273	0.01876477974224174	
609	N2	0.0023834604863901725	-0.015898879861486175	0.02144128082916912	0.01660406520892916
609	N3	-0.037373132778519655	0.020207774131686666	0.03025071574557171	
609	N4	-0.01426318089751325	-0.042642065761392345	0.014452434441223343	
610	N2	-0.004241576025967559	-0.02166912820513125	0.018554901700302898	0.022134446485652284
610	N3	-0.0364494979428726	0.017185892297058008	0.03194386356448091	
610	N4	-0.01812544587854284	-0.0397241772929939	0.009836429717551607	
611	N2	-0.006846694118475768	-0.02953731900695849	0.008445530424902741	0.02106727042765935
611	N3	-0.03305301138557939	0.013114540014245522	0.029334657709331444	
611	N4	-0.02179829739911402	-0.040906105692537824	0.0019468406891882883	
612	N2	-0.009536564508136258	-0.02637180333002126	0.0034165103493476396	0.017533044198896994
612	N3	-0.03468801423674658	0.0098063081844341	0.021903482394466964	
612	N4	-0.030848547671198753	-0.04199397519400482	-0.005563647564279798	
613	N2	-0.004298256500979513	-0.03112212364032507	0.004466156601314825	0.01650155792948302
613	N3	-0.036417285488853625	0.007684580960204295	0.01875330630634221	
613	N4	-0.03503830758118607	-0.03873229077870219	-0.005603243808143886	
614	N2	-0.0067298696977713835	-0.03370350065087738	0.0053027622017693225	0.02010174652817613
614	N3	-0.04455734117476067	0.010184670706147252	0.00848942523103436	
614	N4	-0.03593402538537158	-0.03559236888170808	-0.009575305363946492	
615	N2	-0.008389986399242579	-0.029487664984324584	0.002395662766153362	0.015910240474630678
615	N3	-0.0451907218765772	0.013490276247383718	0.00020315159164238671	
615	N4	-0.0356245684279176	-0.03432749195150003	-0.009077323521509542	
616	N2	-0.00826146801612902	-0.02910396800468074	-0.0006764525859439413	0.011573986624393493
616	N3	-0.043854245593851184	0.011345988852723641	-0.006772488430827678	
616	N4	-0.03382014070493977	-0.03791535645679606	-0.007929925005306366	
617	N2	-0.0081647444741575	-0.026164078655328427	0.0004325791508680776	0.01002345149965881
617	N3	-0.03924300445194361	0.012535508587210274	-0.00844592230096823	
617	N4	-0.03067476723751981	-0.041426172324729116	-0.008575155290328701	
618	N2	-0.004451859721111424	-0.01830279617130098	0.0014676467558778928	0.0064174262787322495
618	N3	-0.03530838836568671	0.01524028878296802	-0.008197634928263376	
618	N4	-0.026210540269125407	-0.04179835072504547	-0.007518437673833912	
619	N2	0.0034394593167142457	-0.00802221744271473	0.0035253058628516264	0.0009956873453718118
619	N3	-0.02400109734150139	0.011728152609454975	-0.00833901184390405	
619	N4	-0.01909859286055417	-0.040324615220751335	-0.012050301810974957	
620	N2	0.004291982527425509	-0.010103720975864924	0.000975791709615542	-0.001147167408465352
620	N3	-0.020325625068258045	0.014954310866313675	-0.0038072396363301834	
620	N4	-0.01680039629440314	-0.0431308569459247	-0.011159520308028038	
621	N2	0.002025391687984896	-0.017390735116236695	-0.0018085536866643407	-2.4126276788578784e-05
621	N3	-0.018444524676914844	0.014038822884855005	0.006991919109096579	
621	N4	-0.014626148579473438	-0.05372356586989551	-0.010898720444400075	
622	N2	-0.0018211199583415454	-0.023539163669594996	-0.005321909691492319	0.0031068391224472473
622	N3	-0.01793915486306975	0.01362244439650416	0.007196638773375504	
622	N4	-0.012468773016803974	-0.05332228888341174	-0.005895190880003291	
623	N2	-0.002981385193400585	-0.023067725363904976	-0.0033819741022295415	0.005435921316006619
623	N3	-0.01927839090768123	0.018437648088510672	0.006067202043549569	
623	N4	-0.015240886249061227	-0.05284964283945706	-0.0016375031847311572	
624	N2	-0.0035703808238235235	-0.018042831526537583	-0.004947029762812272	0.004447095609233639
624	N3	-0.023334225758178784	0.022657285392607807	0.004175391714871922	
624	N4	-0.01596564405083999	-0.04576229784964868	-0.003147534449906367	
625	N2	-0.003238858899125949	-0.02005845579359135	-0.004272114125827193	0.005907523072024174
625	N3	-0.029218573884821356	0.02930056037607408	0.004990724282006754	
625	N4	-0.01762443769183474	-0.037667622042850984	-0.004403882052084586	
626	N2	-0.012674821609964994	-0.025578702536399964	-0.012821432865957853	0.008499599530083713
626	N3	-0.03539824102049063	0.02883874054760183	-0.006248999514564027	
626	N4	-0.026567878658430088	-0.036036005675220466	-0.01830302660386777	
627	N2	-0.013361418715763488	-0.01596944587094787	-0.004785439725824227	0.009248650335592407
627	N3	-0.02788489439430054	0.026380619750980737	-0.0029303732335097194	
627	N4	-0.027687757128767327	-0.03718135642922246	-0.018732434559762985	
628	N2	-0.017633428818532634	-0.015854318644853302	-0.0022351173715804357	0.013680633972667928
628	N3	-0.027662618959578646	0.027529360882797883	-0.008213918763019646	
628	N4	-0.031706216532862035	-0.03331829787126746	-0.024705671612641852	
629	N2	-0.020699166061907533	-0.020665272608932472	0.0002582381332201106	0.019231555898971662
629	N3	-0.0311309730747632	0.02502529605628218	-0.006639803463439704	
629	N4	-0.03277276690796661	-0.030757061426771252	-0.02451374169458736	
630	N2	-0.024804543939860164	-0.02371040674315633	-0.00034783903423297134	0.022417399957275784
630	N3	-0.034463563070356786	0.020122999220040932	-0.009659275912885611	
630	N4	-0.03199830774852095	-0.03067810767324801	-0.02662922824108131	
631	N2	-0.018970965683964787	-0.01666981349900093	-0.00018873185641469982	0.017058721288460713
631	N3	-0.03657303188478318	0.019925525351422748	-0.006727454722552715	
631	N4	-0.028405111215206832	-0.02784666522148441	-0.026244400175687972	
632	N2	-0.015375759393221087	-0.017667105034367803	-0.005745694650874284	0.011935078917489631
632	N3	-0.03560260255172641	0.02025291345133596	-0.012192274280325913	
632	N4	-0.02759549311314127	-0.026506447647289	-0.03098394216356862	
633	N2	-0.010990582787218955	-0.021470315358499928	-0.010319225953044549	0.007772740515712593
633	N3	-0.03180462150636813	0.020939350005025132	-0.019359753635323454	
633	N4	-0.02707093579229323	-0.026211231069830206	-0.031552279507867896	
634	N2	-0.00982954547944431	-0.028037515403557253	-0.012207402087679507	0.007699513583333765
634	N3	-0.03187188260524289	0.027257306032855585	-0.023499578590200035	
634	N4	-0.031611867910903375	-0.02763756761467565	-0.02984452931996497	
635	N2	-0.006232288154369922	-0.022855155281697296	-0.014897976112624998	0.0007034135434180692
635	N3	-0.03204454774746294	0.030575213273484877	-0.02733762630292261	
635	N4	-0.0278036579614219	-0.026032717329803327	-0.025163463514063063	
636	N2	-0.006496922991345563	-0.03466088375127362	-0.00592177588304145	0.012164179200041921
636	N3	-0.03421544320460325	0.036218619728414975	-0.025609664299385326	
636	N4	-0.031155512309640695	-0.01740413078016412	-0.01759084471086748	
637	N2	-0.013776040981300053	-0.030289057099140645	-0.013630455750186156	0.009738457847195747
637	N3	-0.03514783877744619	0.03781784481657429	-0.029237752837259257	
637	N4	-0.031554496243311504	-0.019519493476528055	-0.02325383633626514	
638	N2	-0.00841216997722482	-0.028156639107179554	-0.017567117654314113	0.0036089595612321538
638	N3	-0.03139718569764531	0.040300848227146906	-0.02795709764920886	
638	N4	-0.025755673864892262	-0.01856099974223052	-0.02751739845857659	
639	N2	-0.013071838365849412	-0.024468406810853494	-0.02461268477752238	0.00021177396656822667
639	N3	-0.03499008232657272	0.03799881265779877	-0.03059189098624677	
639	N4	-0.03245808081005037	-0.021749654079876758	-0.0364697533006664	
640	N2	-0.012463323944847494	-0.030621648807701667	-0.023465245481781905	0.002301242457760982
640	N3	-0.038200478206998116	0.03491233899303831	-0.02507544922146842	
640	N4	-0.03680210405484314	-0.027903929457797447	-0.038088731113999345	
641	N2	-0.012196590739897456	-0.027106630676842606	-0.022900093667745522	0.0015254550570697155
641	N3	-0.036188560496716045	0.030072307291172506	-0.020899370649896123	
641	N4	-0.039684958224178106	-0.023481186433250447	-0.0411652318306964	
642	N2	-0.01398264026583428	-0.020705930459433357	-0.024469338707338438	-0.0011497961390429193
642	N3	-0.03851616984143838	0.02809997697147524	-0.020465156218561955	
642	N4	-0.04206612573239316	-0.020625102825264457	-0.04498230013330697	
643	N2	-0.014490011503952807	-0.0168828830623347	-0.01805932635536419	0.002407029473917261
643	N3	-0.04084155783542658	0.02697236497243356	-0.01192135755168849	
643	N4	-0.04308460205751502	-0.019302384880354934	-0.03993163457475219	
644	N2	-0.017641720365804508	-0.017037707496877736	-0.015782858981867938	0.005564031657217706
644	N3	-0.0466750004215511	0.029612525786720502	-0.011820153324759485	
644	N4	-0.04253069199757038	-0.021477596821230724	-0.038020083429448154	
645	N2	-0.01564801906222977	-0.01981518756831135	-0.02119111995002896	0.0019284534925291148
645	N3	-0.04898867282083636	0.028784371946968815	-0.014111987180911048	
645	N4	-0.04461359087771676	-0.020412748387270772	-0.03693310690281451	
646	N2	-0.014406457237940082	-0.022002560119905097	-0.02336929790986332	0.0005325254020359434
646	N3	-0.04854364539880413	0.024971748674699274	-0.018951109294027497	
646	N4	-0.044296355343663996	-0.018704522459765123	-0.03856515474609885	
647	N2	-0.011797230215606417	-0.018238650215424604	-0.021174860024297495	-0.002117480817445813
